title,artist,version,difficulty
KiLLeR MeRMaiD [ADV],QURELESS,2,12
KiLLeR MeRMaiD [EXH],QURELESS,2,17
Frantic Wolf [NOV],Jerico,2,4
Frantic Wolf [ADV],Jerico,2,10
Frantic Wolf [EXH],Jerico,2,14
Mist In Hell [NOV],LUNA,2,6
Mist In Hell [ADV],LUNA,2,11
Mist In Hell [EXH],LUNA,2,17
REVERSE LIMITED!(SDVX Edit) [NOV],MUZIK SERVANT feat.CHERICa,2,5
REVERSE LIMITED!(SDVX Edit) [ADV],MUZIK SERVANT feat.CHERICa,2,11
REVERSE LIMITED!(SDVX Edit) [EXH],MUZIK SERVANT feat.CHERICa,2,16
Wave of Craze [NOV],Shiron,2,5
Wave of Craze [ADV],Shiron,2,11
Wave of Craze [EXH],Shiron,2,15
幻想浄瑠璃-Aya2g Tech Dance Remix- [NOV],Ayatsugu_Otowa,2,3
幻想浄瑠璃-Aya2g Tech Dance Remix- [ADV],Ayatsugu_Otowa,2,9
幻想浄瑠璃-Aya2g Tech Dance Remix- [EXH],Ayatsugu_Otowa,2,15
Flying! [NOV],Tracy feat. 築山さえ,2,3
Flying! [ADV],Tracy feat. 築山さえ,2,10
Flying! [EXH],Tracy feat. 築山さえ,2,13
柳の下のデュラハン hard chaos mix [NOV],albel.,2,6
柳の下のデュラハン hard chaos mix [ADV],albel.,2,12
柳の下のデュラハン hard chaos mix [EXH],albel.,2,17
wander+wonder+wand [NOV],uma,2,5
wander+wonder+wand [ADV],uma,2,9
wander+wonder+wand [EXH],uma,2,15
Attack on Dwarf [NOV],unatra,2,4
Attack on Dwarf [ADV],unatra,2,10
Attack on Dwarf [EXH],unatra,2,14
werewolf howls. [NOV],かめりあ,2,6
werewolf howls. [ADV],かめりあ,2,12
werewolf howls. [EXH],かめりあ,2,18
Pristine Bigband [NOV],Y*Quartet project,2,5
Pristine Bigband [ADV],Y*Quartet project,2,10
Pristine Bigband [EXH],Y*Quartet project,2,15
Mist Tek [NOV],you,2,4
Mist Tek [ADV],you,2,9
Mist Tek [EXH],you,2,16
Little princess has no identity. [NOV],0kash,2,5
Little princess has no identity. [ADV],0kash,2,11
Little princess has no identity. [EXH],0kash,2,17
十面相（フリーダムver.） [NOV],YM feat. __(アンダーバー),2,3
十面相（フリーダムver.） [ADV],YM feat. __(アンダーバー),2,7
十面相（フリーダムver.） [EXH],YM feat. __(アンダーバー),2,14
トーキョープレジャーグラウンド [NOV],灯油,2,2
トーキョープレジャーグラウンド [ADV],灯油,2,10
トーキョープレジャーグラウンド [EXH],灯油,2,13
非公開日誌 [NOV],みきとP feat. GUMI,2,2
非公開日誌 [ADV],みきとP feat. GUMI,2,7
非公開日誌 [EXH],みきとP feat. GUMI,2,12
ファンタジースター [NOV],ぐるたみん,2,2
ファンタジースター [ADV],ぐるたみん,2,8
ファンタジースター [EXH],ぐるたみん,2,13
ワールド・ランプシェード [NOV],りょーくん,2,1
ワールド・ランプシェード [ADV],りょーくん,2,7
ワールド・ランプシェード [EXH],りょーくん,2,12
こちら、幸福安心委員会です。 [NOV],うたたP,2,2
こちら、幸福安心委員会です。 [ADV],うたたP,2,12
こちら、幸福安心委員会です。 [EXH],うたたP,2,15
こちら、幸福安心委員会です。 [VVD],うたたP,2,18
サリシノハラ [NOV],みきとP,2,3
サリシノハラ [ADV],みきとP,2,9
サリシノハラ [EXH],みきとP,2,12
サンドリヨン [NOV],Dios/シグナルP,2,4
サンドリヨン [ADV],Dios/シグナルP,2,9
サンドリヨン [EXH],Dios/シグナルP,2,13
Bad ∞ End ∞ Night [NOV],ひとしずく×やま△,2,3
Bad ∞ End ∞ Night [ADV],ひとしずく×やま△,2,8
Bad ∞ End ∞ Night [EXH],ひとしずく×やま△,2,13
ラクガキスト [NOV],cosMo@暴走P feat.GUMI,2,5
ラクガキスト [ADV],cosMo@暴走P feat.GUMI,2,10
ラクガキスト [EXH],cosMo@暴走P feat.GUMI,2,16
ラクガキスト [VVD],cosMo@暴走P feat.GUMI,2,19
ロストワンの号哭 [NOV],Neru,2,3
ロストワンの号哭 [ADV],Neru,2,8
ロストワンの号哭 [EXH],Neru,2,13
ロストワンの号哭 [GRV],Neru,2,16
いーあるふぁんくらぶ [NOV],みきとP,2,3
いーあるふぁんくらぶ [ADV],みきとP,2,7
いーあるふぁんくらぶ [EXH],みきとP,2,13
いーあるふぁんくらぶ [GRV],みきとP,2,16
え？あぁ、そう。 [NOV],蝶々P,2,4
え？あぁ、そう。 [ADV],蝶々P,2,9
え？あぁ、そう。 [EXH],蝶々P,2,12
HΨ=世界創造=EΨ [NOV],"黒猫アンティーク feat.IA,GUMI",2,3
HΨ=世界創造=EΨ [ADV],"黒猫アンティーク feat.IA,GUMI",2,8
HΨ=世界創造=EΨ [EXH],"黒猫アンティーク feat.IA,GUMI",2,12
トリノコシティ [NOV],40mP,2,2
トリノコシティ [ADV],40mP,2,7
トリノコシティ [EXH],40mP,2,12
ネトゲ廃人シュプレヒコール [NOV],さつき が てんこもり,2,3
ネトゲ廃人シュプレヒコール [ADV],さつき が てんこもり,2,9
ネトゲ廃人シュプレヒコール [EXH],さつき が てんこもり,2,14
迷妄少年と小世界 [NOV],164,2,3
迷妄少年と小世界 [ADV],164,2,8
迷妄少年と小世界 [EXH],164,2,13
ありふれたせかいせいふく [NOV],ピノキオP,2,4
ありふれたせかいせいふく [ADV],ピノキオP,2,9
ありふれたせかいせいふく [EXH],ピノキオP,2,13
ハローラフター [NOV],Last Note.,2,4
ハローラフター [ADV],Last Note.,2,7
ハローラフター [EXH],Last Note.,2,12
曾根崎心中 [NOV],デッドボールP,2,4
曾根崎心中 [ADV],デッドボールP,2,10
曾根崎心中 [EXH],デッドボールP,2,15
ユクエシレズ [NOV],こじろー feat.GUMI,2,3
ユクエシレズ [ADV],こじろー feat.GUMI,2,9
ユクエシレズ [EXH],こじろー feat.GUMI,2,13
放課後ストライド [NOV],Last Note.,2,4
放課後ストライド [ADV],Last Note.,2,11
放課後ストライド [EXH],Last Note.,2,16
放課後ストライド [HVN],Last Note.,2,17
マネマネサイコトロピック [NOV],かいりきベア,2,4
マネマネサイコトロピック [ADV],かいりきベア,2,9
マネマネサイコトロピック [EXH],かいりきベア,2,14
クノイチでも恋がしたい [NOV],みきとP feat.松下,2,5
クノイチでも恋がしたい [ADV],みきとP feat.松下,2,10
クノイチでも恋がしたい [EXH],みきとP feat.松下,2,16
shiningray [NOV],164 feat. GUMI,2,1
shiningray [ADV],164 feat. GUMI,2,8
shiningray [EXH],164 feat. GUMI,2,13
タイムマシン [NOV],1640mP,2,2
タイムマシン [ADV],1640mP,2,8
タイムマシン [EXH],1640mP,2,13
命のユースティティア [NOV],Neru,2,4
命のユースティティア [ADV],Neru,2,10
命のユースティティア [EXH],Neru,2,13
WAVE [NOV],niki feat.kradness,2,3
WAVE [ADV],niki feat.kradness,2,11
WAVE [EXH],niki feat.kradness,2,15
君と僕とその空白と [NOV],のぼる↑ feat.GUMI,2,4
君と僕とその空白と [ADV],のぼる↑ feat.GUMI,2,9
君と僕とその空白と [EXH],のぼる↑ feat.GUMI,2,13
きょうもハレバレ [NOV],ふわりP Feat. GUMI's,2,3
きょうもハレバレ [ADV],ふわりP Feat. GUMI's,2,8
きょうもハレバレ [EXH],ふわりP Feat. GUMI's,2,12
茅蜩モラトリアム [NOV],TOTAL OBJECTION feat.GUMI,2,5
茅蜩モラトリアム [ADV],TOTAL OBJECTION feat.GUMI,2,10
茅蜩モラトリアム [EXH],TOTAL OBJECTION feat.GUMI,2,16
終点 [NOV],cosMo@暴走P,2,5
終点 [ADV],cosMo@暴走P,2,11
終点 [EXH],cosMo@暴走P,2,16
少女暴動 [NOV],Last Note.,2,5
少女暴動 [ADV],Last Note.,2,12
少女暴動 [EXH],Last Note.,2,17
Rebirth [NOV],164 feat.GUMI,2,4
Rebirth [ADV],164 feat.GUMI,2,10
Rebirth [EXH],164 feat.GUMI,2,13
悪性ロリィタマキャヴェリズム [NOV],かいりきベア,2,6
悪性ロリィタマキャヴェリズム [ADV],かいりきベア,2,12
悪性ロリィタマキャヴェリズム [EXH],かいりきベア,2,17
キリトリセン [NOV],40mP,2,3
キリトリセン [ADV],40mP,2,9
キリトリセン [EXH],40mP,2,13
ボクらのタイムカプセル [NOV],ラムネ(村人P),2,4
ボクらのタイムカプセル [ADV],ラムネ(村人P),2,11
ボクらのタイムカプセル [EXH],ラムネ(村人P),2,15
リズの内心革命 [NOV],じっぷす,2,4
リズの内心革命 [ADV],じっぷす,2,10
リズの内心革命 [EXH],じっぷす,2,13
リズの内心革命 [INF],じっぷす,2,16
有頂天ビバーチェ [NOV],Last Note.,2,6
有頂天ビバーチェ [ADV],Last Note.,2,11
有頂天ビバーチェ [EXH],Last Note.,2,16
白い雪のプリンセスは [NOV],のぼる↑,2,5
白い雪のプリンセスは [ADV],のぼる↑,2,10
白い雪のプリンセスは [EXH],のぼる↑,2,15
ナキムシロボ [NOV],ラムネ(村人P),2,3
ナキムシロボ [ADV],ラムネ(村人P),2,10
ナキムシロボ [EXH],ラムネ(村人P),2,13
僕は空気が嫁ない [NOV],cosMo@暴走P,2,4
僕は空気が嫁ない [ADV],cosMo@暴走P,2,10
僕は空気が嫁ない [EXH],cosMo@暴走P,2,15
Scene [NOV],ジミーサムP,2,4
Scene [ADV],ジミーサムP,2,10
Scene [EXH],ジミーサムP,2,13
しんでしまうとはなさけない！ [NOV],ワンダフル☆オポチュニティ！,2,5
しんでしまうとはなさけない！ [ADV],ワンダフル☆オポチュニティ！,2,11
しんでしまうとはなさけない！ [EXH],ワンダフル☆オポチュニティ！,2,15
ハウトゥー世界征服 [NOV],Neru,2,3
ハウトゥー世界征服 [ADV],Neru,2,9
ハウトゥー世界征服 [EXH],Neru,2,14
gigadelic(m3rkAb4# R3m!x) [NOV],ikaruga_nex,3,6
gigadelic(m3rkAb4# R3m!x) [ADV],ikaruga_nex,3,11
gigadelic(m3rkAb4# R3m!x) [EXH],ikaruga_nex,3,17
The Wind of Gold -H??PPY MIX- [NOV],sky_delta,3,4
The Wind of Gold -H??PPY MIX- [ADV],sky_delta,3,10
The Wind of Gold -H??PPY MIX- [EXH],sky_delta,3,15
Virtual Sunrise (MYTK Remix) [NOV],MYTK,3,3
Virtual Sunrise (MYTK Remix) [ADV],MYTK,3,9
Virtual Sunrise (MYTK Remix) [EXH],MYTK,3,13
FIRE FIRE(Kazmasa Remix) [NOV],Kazmasa,3,6
FIRE FIRE(Kazmasa Remix) [ADV],Kazmasa,3,11
FIRE FIRE(Kazmasa Remix) [EXH],Kazmasa,3,17
The Sampling Paradise (P*Light Remix) [NOV],P*Light,3,5
The Sampling Paradise (P*Light Remix) [ADV],P*Light,3,11
The Sampling Paradise (P*Light Remix) [EXH],P*Light,3,17
Pure Evil (Kobaryo FTN-Remix) [NOV],Kobaryo,3,6
Pure Evil (Kobaryo FTN-Remix) [ADV],Kobaryo,3,13
Pure Evil (Kobaryo FTN-Remix) [EXH],Kobaryo,3,17
FIRE FIREは電気スウィングの夢を見るか？ [NOV],millstones,3,5
FIRE FIREは電気スウィングの夢を見るか？ [ADV],millstones,3,10
FIRE FIREは電気スウィングの夢を見るか？ [EXH],millstones,3,16
Wuv U (Colorful QT3 nekomix) [NOV],ねこみりん feat. えみゅう。×みゆ×小宮真央,3,4
Wuv U (Colorful QT3 nekomix) [ADV],ねこみりん feat. えみゅう。×みゆ×小宮真央,3,10
Wuv U (Colorful QT3 nekomix) [EXH],ねこみりん feat. えみゅう。×みゆ×小宮真央,3,16
Our Faith (takdrive remix) [NOV],takdrive,3,4
Our Faith (takdrive remix) [ADV],takdrive,3,10
Our Faith (takdrive remix) [EXH],takdrive,3,16
Virtual Sunrise (nana's Festival EDM Remix)feat. Kanae Asaba [NOV],nana(Sevencolors),3,2
Virtual Sunrise (nana's Festival EDM Remix)feat. Kanae Asaba [ADV],nana(Sevencolors),3,7
Virtual Sunrise (nana's Festival EDM Remix)feat. Kanae Asaba [EXH],nana(Sevencolors),3,12
Monkey Business -Satire mix- [NOV],LeaF,3,5
Monkey Business -Satire mix- [ADV],LeaF,3,11
Monkey Business -Satire mix- [EXH],LeaF,3,16
"gigadelic (かめりあ's ""The TERA"" RMX) [NOV]",かめりあ,3,6
"gigadelic (かめりあ's ""The TERA"" RMX) [ADV]",かめりあ,3,13
"gigadelic (かめりあ's ""The TERA"" RMX) [EXH]",かめりあ,3,18
The Wind of Gold(飛翔鳶 Remix) [NOV],飛翔鳶交響楽団,3,3
The Wind of Gold(飛翔鳶 Remix) [ADV],飛翔鳶交響楽団,3,8
The Wind of Gold(飛翔鳶 Remix) [EXH],飛翔鳶交響楽団,3,13
Monkey Business(Band Edit.) [NOV],daph,3,4
Monkey Business(Band Edit.) [ADV],daph,3,10
Monkey Business(Band Edit.) [EXH],daph,3,16
Wuv U(pico/ustic rmx) [NOV],kamome sano,3,5
Wuv U(pico/ustic rmx) [ADV],kamome sano,3,11
Wuv U(pico/ustic rmx) [EXH],kamome sano,3,16
F.K.S. [NOV],Nizikawa,3,6
F.K.S. [ADV],Nizikawa,3,11
F.K.S. [EXH],Nizikawa,3,17
トリコロール・ダイアリー [NOV],梅干茶漬け,3,5
トリコロール・ダイアリー [ADV],梅干茶漬け,3,11
トリコロール・ダイアリー [EXH],梅干茶漬け,3,16
Violet Soul [NOV],Soleily,3,4
Violet Soul [ADV],Soleily,3,10
Violet Soul [EXH],Soleily,3,16
Find the Answer [NOV],みゅー feat. ゆいこんぬ,3,2
Find the Answer [ADV],みゅー feat. ゆいこんぬ,3,8
Find the Answer [EXH],みゅー feat. ゆいこんぬ,3,12
感情Xerography [NOV],8284 feat. 榎楠,3,4
感情Xerography [ADV],8284 feat. 榎楠,3,9
感情Xerography [EXH],8284 feat. 榎楠,3,14
きらきらタイム☆ [NOV],さわわ,3,5
きらきらタイム☆ [ADV],さわわ,3,11
きらきらタイム☆ [EXH],さわわ,3,17
Twin Rocket [NOV],uno feat. ちよこ(IOSYS),3,5
Twin Rocket [ADV],uno feat. ちよこ(IOSYS),3,11
Twin Rocket [EXH],uno feat. ちよこ(IOSYS),3,17
TU-MA-MI??ALL-NIGHTER [NOV],xi underground,3,2
TU-MA-MI??ALL-NIGHTER [ADV],xi underground,3,10
TU-MA-MI??ALL-NIGHTER [EXH],xi underground,3,16
Hustle Beat!! [NOV],とろまる,3,4
Hustle Beat!! [ADV],とろまる,3,10
Hustle Beat!! [EXH],とろまる,3,15
AYAKASHI [NOV],Hommarju,3,5
AYAKASHI [ADV],Hommarju,3,12
AYAKASHI [EXH],Hommarju,3,17
Poison Blood [NOV],udouddo,3,5
Poison Blood [ADV],udouddo,3,11
Poison Blood [EXH],udouddo,3,15
Happy Sensation [NOV],IckPo,3,5
Happy Sensation [ADV],IckPo,3,11
Happy Sensation [EXH],IckPo,3,17
Milkyway - memorable - [NOV],こふ,3,5
Milkyway - memorable - [ADV],こふ,3,10
Milkyway - memorable - [EXH],こふ,3,16
INF-B《L-aste-R》 [NOV],かねこちはる,3,6
INF-B《L-aste-R》 [ADV],かねこちはる,3,12
INF-B《L-aste-R》 [EXH],かねこちはる,3,18
INF-B《L-aste-R》 [VVD],かねこちはる,3,19
Twin Blaster [NOV],polysha+tcheb,3,5
Twin Blaster [ADV],polysha+tcheb,3,11
Twin Blaster [EXH],polysha+tcheb,3,16
Princessどうかお願い!! [NOV],20文字と言う字数制限に挑み続けるかぼち,3,4
Princessどうかお願い!! [ADV],20文字と言う字数制限に挑み続けるかぼち,3,9
Princessどうかお願い!! [EXH],20文字と言う字数制限に挑み続けるかぼち,3,15
Warriors Aboot [NOV],RoughSketch vs MAD CHILD,3,6
Warriors Aboot [ADV],RoughSketch vs MAD CHILD,3,12
Warriors Aboot [EXH],RoughSketch vs MAD CHILD,3,18
紅の剣舞 [NOV],かねこちはる,3,6
紅の剣舞 [ADV],かねこちはる,3,12
紅の剣舞 [EXH],かねこちはる,3,17
Sourire [NOV],とろまる,3,4
Sourire [ADV],とろまる,3,9
Sourire [EXH],とろまる,3,16
Firestorm [NOV],ETIA.,3,6
Firestorm [ADV],ETIA.,3,12
Firestorm [EXH],ETIA.,3,18
My name is TSUMABUKI [NOV],KO3,3,3
My name is TSUMABUKI [ADV],KO3,3,8
My name is TSUMABUKI [EXH],KO3,3,14
ちぇいす いん ざ さんしゃいん！！！ [NOV],ぺのれり,3,4
ちぇいす いん ざ さんしゃいん！！！ [ADV],ぺのれり,3,11
ちぇいす いん ざ さんしゃいん！！！ [EXH],ぺのれり,3,16
CUTIE??EX-DREAM [NOV],BlackY,3,5
CUTIE??EX-DREAM [ADV],BlackY,3,12
CUTIE??EX-DREAM [EXH],BlackY,3,17
君がいる場所へ [NOV],VALLEYSTONE feat. 紫崎 雪,3,4
君がいる場所へ [ADV],VALLEYSTONE feat. 紫崎 雪,3,9
君がいる場所へ [EXH],VALLEYSTONE feat. 紫崎 雪,3,13
The setting sun [NOV],DJ YASETAKA,3,6
The setting sun [ADV],DJ YASETAKA,3,11
The setting sun [EXH],DJ YASETAKA,3,17
Seraphim [NOV],Yooh,3,6
Seraphim [ADV],Yooh,3,12
Seraphim [EXH],Yooh,3,18
twilight signal [NOV],XIzE,3,3
twilight signal [ADV],XIzE,3,8
twilight signal [EXH],XIzE,3,15
Never Regret Anything [NOV],影虎。,3,3
Never Regret Anything [ADV],影虎。,3,9
Never Regret Anything [EXH],影虎。,3,16
Hyper☆Chipspace [NOV],Saiph,3,5
Hyper☆Chipspace [ADV],Saiph,3,9
Hyper☆Chipspace [EXH],Saiph,3,16
bloom [NOV],Gowrock,3,3
bloom [ADV],Gowrock,3,9
bloom [EXH],Gowrock,3,13
Belly Flopper [NOV],O2i3,3,4
Belly Flopper [ADV],O2i3,3,10
Belly Flopper [EXH],O2i3,3,15
ぼくらしかしらない [NOV],ぬゆり,3,5
ぼくらしかしらない [ADV],ぬゆり,3,10
ぼくらしかしらない [EXH],ぬゆり,3,17
Liming Light [NOV],negi,3,4
Liming Light [ADV],negi,3,10
Liming Light [EXH],negi,3,13
Rubeus [NOV],RedMuffleR,3,6
Rubeus [ADV],RedMuffleR,3,11
Rubeus [EXH],RedMuffleR,3,17
Scarlet Pinheel [NOV],ぺのれり,3,4
Scarlet Pinheel [ADV],ぺのれり,3,10
Scarlet Pinheel [EXH],ぺのれり,3,16
False Cross [NOV],BlackY,3,5
False Cross [ADV],BlackY,3,11
False Cross [EXH],BlackY,3,17
Prelude-Hereafter- [NOV],源屋,3,4
Prelude-Hereafter- [ADV],源屋,3,10
Prelude-Hereafter- [EXH],源屋,3,15
恋愛方程式 [NOV],パピ子りんft.ビタミンな兄貴♂＆ゆずり,3,3
恋愛方程式 [ADV],パピ子りんft.ビタミンな兄貴♂＆ゆずり,3,8
恋愛方程式 [EXH],パピ子りんft.ビタミンな兄貴♂＆ゆずり,3,13
瞬間ドリップ♪秘蜜のケーキセット [NOV],そよもぎ,3,5
瞬間ドリップ♪秘蜜のケーキセット [ADV],そよもぎ,3,11
瞬間ドリップ♪秘蜜のケーキセット [EXH],そよもぎ,3,16
macaron [NOV],colate,3,5
macaron [ADV],colate,3,10
macaron [EXH],colate,3,15
tricky trick [NOV],kamome sano,3,5
tricky trick [ADV],kamome sano,3,10
tricky trick [EXH],kamome sano,3,18
Borealis [NOV],ginkiha,3,5
Borealis [ADV],ginkiha,3,11
Borealis [EXH],ginkiha,3,17
ON FIRE [NOV],ニシジマユーキ,3,4
ON FIRE [ADV],ニシジマユーキ,3,8
ON FIRE [EXH],ニシジマユーキ,3,15
The willow and snow [NOV],saminun,3,3
The willow and snow [ADV],saminun,3,8
The willow and snow [EXH],saminun,3,14
Discloze [NOV],lapix,3,5
Discloze [ADV],lapix,3,10
Discloze [EXH],lapix,3,17
好きトキメキとキス [NOV],かねこちはる feat. はぁち,3,5
好きトキメキとキス [ADV],かねこちはる feat. はぁち,3,11
好きトキメキとキス [EXH],かねこちはる feat. はぁち,3,15
時計仕掛けのメリーゴーランド [NOV],餡若feat.みゅい,3,4
時計仕掛けのメリーゴーランド [ADV],餡若feat.みゅい,3,9
時計仕掛けのメリーゴーランド [EXH],餡若feat.みゅい,3,13
Pon-Pon-Pompoko Dai-Sen-Saw! [NOV],黒魔,3,6
Pon-Pon-Pompoko Dai-Sen-Saw! [ADV],黒魔,3,12
Pon-Pon-Pompoko Dai-Sen-Saw! [EXH],黒魔,3,18
Lovesick Lovetune [NOV],VALLEYSTONE feat. 紫崎 雪,3,3
Lovesick Lovetune [ADV],VALLEYSTONE feat. 紫崎 雪,3,8
Lovesick Lovetune [EXH],VALLEYSTONE feat. 紫崎 雪,3,13
One & Only [NOV],Salk2d,3,3
One & Only [ADV],Salk2d,3,8
One & Only [EXH],Salk2d,3,16
Innocent Floor [NOV],P*Light,3,6
Innocent Floor [ADV],P*Light,3,12
Innocent Floor [EXH],P*Light,3,17
disco KAWAii [NOV],uno feat.ちよこ(IOSYS),3,4
disco KAWAii [ADV],uno feat.ちよこ(IOSYS),3,9
disco KAWAii [EXH],uno feat.ちよこ(IOSYS),3,14
New Days [NOV],10calorie,3,4
New Days [ADV],10calorie,3,10
New Days [EXH],10calorie,3,15
ネメシス SDVX Edit [NOV],Larca,3,5
ネメシス SDVX Edit [ADV],Larca,3,11
ネメシス SDVX Edit [EXH],Larca,3,17
BOUNCE BOUNCE BOUNCE [NOV],ZYTOKINE feat. itori,3,3
BOUNCE BOUNCE BOUNCE [ADV],ZYTOKINE feat. itori,3,8
BOUNCE BOUNCE BOUNCE [EXH],ZYTOKINE feat. itori,3,13
Witch in Sweetsland [NOV],COOKIE MONSTERS(winddrums+黒魔),3,6
Witch in Sweetsland [ADV],COOKIE MONSTERS(winddrums+黒魔),3,12
Witch in Sweetsland [EXH],COOKIE MONSTERS(winddrums+黒魔),3,17
Cold Inflation [NOV],kanone vs. Yooh,3,4
Cold Inflation [ADV],kanone vs. Yooh,3,10
Cold Inflation [EXH],kanone vs. Yooh,3,16
UnivEarth [NOV],Antinomic Paradox,3,6
UnivEarth [ADV],Antinomic Paradox,3,12
UnivEarth [EXH],Antinomic Paradox,3,18
Le Fruit D?fendu [NOV],モリモリあつし+Verdammt,3,5
Le Fruit D?fendu [ADV],モリモリあつし+Verdammt,3,11
Le Fruit D?fendu [EXH],モリモリあつし+Verdammt,3,16
veRtrageS [NOV],Riz vs. Shiron,3,6
veRtrageS [ADV],Riz vs. Shiron,3,13
veRtrageS [EXH],Riz vs. Shiron,3,18
ギャラクシィ・トラベラー [NOV],U-ske feat.ななひら,3,4
ギャラクシィ・トラベラー [ADV],U-ske feat.ななひら,3,10
ギャラクシィ・トラベラー [EXH],U-ske feat.ななひら,3,14
6弦とピアノのためのエチュード op.4 [NOV],ke-ji,3,4
6弦とピアノのためのエチュード op.4 [ADV],ke-ji,3,10
6弦とピアノのためのエチュード op.4 [EXH],ke-ji,3,16
Vampire's Territory [NOV],u-z,3,5
Vampire's Territory [ADV],u-z,3,11
Vampire's Territory [EXH],u-z,3,17
Shanghai Wu Long ～上海舞龍～ [NOV],Hommarju,3,5
Shanghai Wu Long ～上海舞龍～ [ADV],Hommarju,3,11
Shanghai Wu Long ～上海舞龍～ [EXH],Hommarju,3,17
ハナビラ:リンクス [NOV],かゆき＆yoa feat.もちこまめ,3,4
ハナビラ:リンクス [ADV],かゆき＆yoa feat.もちこまめ,3,10
ハナビラ:リンクス [EXH],かゆき＆yoa feat.もちこまめ,3,15
零れる夢のレミニセンス [NOV],borzy & 結月そら,3,4
零れる夢のレミニセンス [ADV],borzy & 結月そら,3,8
零れる夢のレミニセンス [EXH],borzy & 結月そら,3,13
じゅーじゅー?焼肉の火からフェニックス！？～再誕の†炭火焼き～ [NOV],かめりあ feat. ななひら,3,6
じゅーじゅー?焼肉の火からフェニックス！？～再誕の†炭火焼き～ [ADV],かめりあ feat. ななひら,3,12
